listing_id,title,price_chf,source_status,ad_text,location,profile_creation_year,profile_creation_missing,content_score,price_score,profile_score,fraud_index,manual_state_code,risk_target,content_band,price_band,profile_band,risk_band,risk_target_label,dataset,market_price_chf,price_ratio,confirmed_extreme,confirmed_positive,confirmed_negative
171,iPhone 15 pro max,350,IDENTIFIED,Je vends mon iphone 15 pro max état boutique neuf avec tous ses accessoires. Garantie encore valable bactérie 97% sans aucun problème.,"Zürich, ZH",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.2916666666666667,0,0,0
172,iPhone 15 Pro Max,320,DETECTED,"Vente de tout sortes de iPhone, on fait aussi des livraisons à domicile ","Schlieren, ZH",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.26666666666666666,0,0,0
173,Iphone 14 pro max 512go,450,DETECTED,Bonjour comment allez vous j'ai mon  iphone 15 pro max à vendre urgent intéressé contactez-moi directement merci beaucoup,"Basel, BS",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.5294117647058824,0,0,0
174,iPhone 15 pro max,380,DETECTED,"iPhone 15 pro max avec tout les accessoires disponibles,me contacter pour plus de détails ","Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.31666666666666665,0,0,0
175,Iphone 14pro max 256gb,350,POSITIVE,Iphone 14pro max a vendre a 350€ urgent pour des raisons personnelles urgent état nickel jamais réparé état 10/10 batterie 100 256gb couleur gold avec son chargeur a jour a vérifier avant l'achat ,"Le Mans, PDL",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
176,Iphone 14pro max 256gb,350,POSITIVE,Iphone 14pro max a vendre a 350€ urgent pour des raisons personnelles urgent état nickel jamais réparé état 10/10 batterie 100 256gb couleur gold avec son chargeur a jour a vérifier avant l'achat ,"Lyon, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.4117647058823529,1,1,0
177,iPhone 14 pro max 256 GB,350,DETECTED,Apple iPhone 14 pro max 256gb n'a aucun défaut et fonctionne parfaitement très bien et la facture d'achat est incluse dans l'emballage d'origine avec une garantie,"Paris, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4117647058823529,0,0,0
178,iPhone 13 Pro Max 512 GB ,300,POSITIVE,iPhone 13 pro max en forme et très propre sans aucun doute ni problème disponible pour tout achat rapide fiable et sécurisé paiement à la réception.,"Marseille-en-Beauvaisis, HDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
179,Iphone 13 Pro Max 512 GB,300,POSITIVE,Iphone 13 Pro Max en forme très propre et sans aucun doute ni problème ,"Décines-Charpieu, ARA",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
180,Iphone 14 pro max,220,IDENTIFIED,Met en vente mon iphone 14 pro max de 512gb disponible avec tout les accessoires.,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.25882352941176473,0,0,0
181,Iphone 13 Pro Max 512 GB,300,POSITIVE,Iphone 13 Pro Max en forme très propre et sans aucun doute ni problème ,"Le Touquet-Paris-Plage, HDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,750,0.4,1,1,0
182,Je vends mon IPhone 15 Pro Max 256 GB,450,DETECTED,Bonjour je vends mon IPhone 14 Pro Max 512 GB. Le téléphone est dans un état neuf sans aucun problème avec les accessoires et la boîte d'origine. la capacité de la batterie est de 100 %.La facture d'achat pour la garantie est également disponible.,"Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.375,0,0,0
183,Iphone 15 pro max,300,POSITIVE,Met en vente mon iphone 15 pro max de 512gb disponible en état parfait ,"Neuchâtel, NE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.25,1,1,0
184,Iphone 14 pro max,220,POSITIVE,Met en vente mon iphone 14 pro max de 512gb disponible avec tout les accessoires.,"Neuchâtel, NE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.25882352941176473,1,1,0
185,IPHONE 15 pro max,530,DETECTED,IPHONE 15 pro max tous neuf sans aucun problèmes êta neuf vendu avec tous les accessoires,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.44166666666666665,0,0,0
186,iPhone 14 pro max,340,DETECTED,iPhone 14 Pro Max 256 GB,"Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4,0,0,0
187,Iphone 15 pro max,500,DETECTED,"Comme neuf, sous garentie","Nice, PAC",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
188,iPhone 14 pro max,380,DETECTED,Je revends mon iphone 14 pro max juste déballé encore très neuf sans égratinures à un bon prix.,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.4470588235294118,0,0,0
189,iPhone 14 bleu 256 giga,400,DETECTED,"Je possède 2 iPhones 14 bleus, 256 giga je cherche à en vendre 1 des 2, le premier (photos) date de février - mars, état de batterie 98% marche parfaitement bien, comme neuf, aucune rayure ni dommage je le vends pour 600.-. Le 2e est beaucoup plus récent, état de batterie à 100% en revanche il a 2-3 petites fissures sur l’écran, je le vends 470.- avec possibilité de négocier","Lausanne, VD",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.47058823529411764,0,0,0
191,iPhone 14,550,DETECTED,iPhone 14 128 GO jamais ouvert avec garantie 2 ans et facture ,"Lausanne, VD",,1,1,2,2,5,2,0,unique,underpriced,intermediate-or-missing,borderline,acceptable,exploratory_sample,850,0.6470588235294118,0,0,0
192,iphone 15 pro max 512GB,580,DETECTED,iPhone 15 Pro Max 512GB problemlos lieferbar oder Crack die Rechnung liegt vor Versand ist auch möglich,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.48333333333333334,0,0,0
193,Iphone 15 Pro Max 512GB Neu Zustand ,620,POSITIVE,,"Genève, GE",,1,1,2,2,10,3,1,unique,underpriced,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.5166666666666667,1,1,0
194,Apple iPhone 15 Pro Max - 256 Go,500,DETECTED,Je vends mon Apple iPhone 15 Pro Max - 256 Go tout neuf,"Bern, BE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
195,Iphone+15+pro+max+,500,DETECTED,Iphone+15+pro+max+neu+ohne+Probleme+1+Monat+mit+Rechnung+und+100+%+Akkukapazität+im+Einsatz+,"Le Mont-sur-Lausanne, VD",,1,1,1,2,4,2,0,unique,market-consistent,intermediate-or-missing,borderline,acceptable,exploratory_sample,400,1.25,0,0,0
196,iPhone 15 pro 256gb,600,POSITIVE,"Excellent phone, regrettable sale but my work is supplying me a phone and I can justify keeping this one as a spare. ","Ecublens, FR",,1,1,2,2,10,3,1,unique,underpriced,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.5,1,1,0
197,iPhone 15 pro max und 14 pro max ,700,DETECTED,Iphone-Promo-Promo,"Prilly, VD",,1,1,2,2,5,2,0,unique,underpriced,intermediate-or-missing,borderline,acceptable,exploratory_sample,1200,0.5833333333333334,0,0,0
198,Iphone 15pro max 512GB,700,DETECTED,"Hallo für einen Familiennotfall, ich verkaufe mein IPhone 15 Pro Max 512 GB.  Das Telefon ist in neu","Lausanne, VD",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.5833333333333334,0,0,0
199,Ich verkaufe mein neues iPhone 15 Pro Max in 256 GB Karton.,390,POSITIVE,"Ich verkaufe mein iPhone 15pro max 256 GB neu im Karton.  nie in der Box geöffnet.   garantiert bis 25.02.2026.   Ich verkaufe es, weil ich zum Geburtstag zwei iPhone 15pro max geschenkt bekommen habe","Luzern, LU",,1,1,3,2,10,3,1,unique,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.325,1,1,0
200,Iphone 15 pro Max 256GB,500,POSITIVE,"L'iPhone 15 pro Max tout neuf est en bon état et entièrement fonctionnel. Le câble de chargement original du téléphone portable est inclus. Le téléphone dispose également du reçu d'achat. Je recherche des acheteurs sérieux sans perdre de temps, expédition uniquement paiement par PayPal biens et services.","Lausanne, VD",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4166666666666667,1,1,0
201,iPhone 15 Pro Max 256Gb gris,500,DETECTED,,"Granges, FR",,1,3,3,2,8,2,1,duplicated,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
202,Iphone 15 pro max ,500,DETECTED,Iphone 15 pro max neu ohne Probleme 1 Monat lang mit Rechnung und 100 % Akkukapazität genutzt ,"Le Mont-sur-Lausanne, VD",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
203,Iphone 15 pro max ,500,DETECTED,Iphone 15 pro max neu ohne Probleme 1 Monat mit Rechnung und 100 % Akkukapazität im Einsatz,"Tägerwilen, TG",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
204,iPhone 15 pro max ,500,POSITIVE,iPhone 15 pro max problemlos neu mit allem Komfort mit einer Akkukapazität von 100 % mit Quittung und allem Fa,"Bissone, TI",2024.0,0,2,3,3,10,3,1,similar,suspiciously-low,new-profile,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4166666666666667,1,1,0
205,Iphone 15 pro max ,500,DETECTED,iPhone 15 pro max problemlos oder knacken 100 % Akkukapazität mit Rechnung,"Appenzell, AI",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
206,iPhone 15 pro max ,500,DETECTED,"Nouvel arrivage d'iPhone 15 pro max 256 GBBoîtes ouvertesVersion américaine originaleÉtat de la batterie à 100 %Très bon étatMU-10pcsPour acheter, envoyez-moi un message","Paris, IDF",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
207,Iphone 15 pro max,450,DETECTED,Iphone 15 pro max très stable près pour la livraison ,"Vétroz, VS",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.375,0,0,0
208,iPhone 15 pro max,450,POSITIVE,iPhone 15 pro max à vendre était neuf 13 jour d'utilisation encore très neuf et toujours sous garantie avec tous les accessoires et carton. Bactérie 100% ,"Zürich, ZH",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.375,1,1,0
209,iPhone 15 pro max ,500,DETECTED,iPhone 15 pro max ohne Probleme neu mit Box 100 % Akkukapazität und mit Rechnung ,"Genève, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
210,Iphone 15 pro max ,500,DETECTED,iPhone 15 pro max ohne Probleme oder mehr mit 100 % Akkukapazität und mit Rechnung,"Basel, BS",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
211,Iphone 15 pro max ,500,DETECTED,Iphone 15 pro max neu ohne Probleme 1 Monat mit Rechnung und 100 % Akkukapazität im Einsatz ,"Einsiedeln, SZ",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
212,Iphone 15 pro max ,500,DETECTED,Iphone 15 pro max neu ohne Probleme mit Erhalt und 100 % Akkukapazität ,"Mörel-Filet, VS",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
213,iPhone 15 Pro Max in Titan Natur mit 256 GB.,500,POSITIVE,"Ich kaufe mir das Apple iPhone 15 Pro Max in MIGROS mit 256 GB. Es befindet sich in der Originalverpackung mit dem Original-Apple-Kabel. Das iPhone befindet sich in einem Neuzustand und unterliegt einer manuellen Handhabung. Alle Funktionen sind mit dem Original-Tag versehen.  Die Größe der Größe ist unterschiedlich, aber sie ist kleiner als die Mini","Schlieren, ZH",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4166666666666667,1,1,0
214,iPhone 15 pro max,480,DETECTED,"Das iPhone 15 Pro Max ist in einwandfreiem, funktionsfähigem Zustand ","Vernier, GE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4,0,0,0
215,Iphone 15 pro max,480,DETECTED,Je vend mon iphone 15 pro max qui est neuf et en parfait état de fonctionnement et ne contient aucun défaut.,"Zürich, ZH",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4,0,0,0
216,Apple iPhone 15 Pro Max – 256 GB – Titanschwarz,500,POSITIVE,"Genießen Sie die ultimative Raffinesse und Leistung mit dem iPhone 15 Pro Max.  Tauchen Sie ein in Innovation auf höchstem Niveau und entdecken Sie neu, was ein Smartphone für Sie leisten kann.  Mit Expressversand möglich","Bern, BE",,1,1,3,2,10,3,1,unique,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4166666666666667,1,1,0
217,Iphone 15 pro max 256GB ,500,POSITIVE,"Ich verkaufe mein iPhone 15 pro max 256 GB mit all diesem Zubehör in gutem Zustand und funktionsfähig, noch im Rahmen der Garantie, immer noch versiegelt und in der Originalverpackung ","Kandergrund, BE",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4166666666666667,1,1,0
218,Iphone 15 pro max ,520,DETECTED,"Ich verkaufe das neue iPhone 15 pro max. Es funktioniert sehr gut, kein Problem, alle Zubehörteile unterliegen noch der Garantie.","Dürnten, ZH",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.43333333333333335,0,0,0
219,Apple iPhone 15 Pro Max - 512GB - Titan Natur,550,POSITIVE,Hier angeboten wird ein iPhone 15 Pro Max in Naturtitan mit 512 GB Speicher.   Das iPhone funktioniert einwandfrei und hat eine Akkukapazität von 99 %.   Das iPhone sieht neu aus.,"Schlieren, ZH",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,1200,0.4583333333333333,1,1,0
222,iPhone 14 pro max ,200,POSITIVE,"Mon IPhone 14 pro max fonctionne très parfaitement j'ai la facture d'achat et elle n'a ni fissure sa capacité de mémoire est de 512GB ainsi que la bactérie est à 100%, veiller me laisser un message si vous êtes intéressé ","Montreuil, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
223,iPhone 12 pro max 512gb,95,POSITIVE,iPhone 12 pro max 512gbBactérie 100% neuf et fonctionne parfaitement sans égratignures sans aucun problème ni rayures le Natel sera envoyer avec tout ces accessoires c'est neuf jamais utilisé. Prix: 95.- Frais de post: 7.- Possible de payer par TWINT. PS: JE PEUX QUE L'ENVOYER PAR LA POSTE. Merci.,"Sankt Gallen, SG",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,400,0.2375,1,1,0
224,iPhone 14 pro max ,200,POSITIVE,"Mon IPhone 14 pro max fonctionne très parfaitement j'ai la facture d'achat et elle n'a ni fissure sa capacité de mémoire est de 512GB ainsi que la bactérie est à 100%, veiller me laisser un message si vous êtes intéressé ","Montreuil, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
225,iPhone 14 pro max ,200,POSITIVE,"Mon IPhone 14 pro max fonctionne très parfaitement j'ai la facture d'achat et elle n'a ni fissure sa capacité de mémoire est de 512GB ainsi que la bactérie est à 100%, veiller me laisser un message si vous êtes intéressé ","Montreuil-aux-Lions, HDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
226,iPhone 14 pro max ,200,POSITIVE,"Mon IPhone 14 pro max fonctionne très parfaitement j'ai la facture d'achat et elle n'a ni fissure sa capacité de mémoire est de 512GB ainsi que la bactérie est à 100%, veiller me laisser un message si vous êtes intéressé ","Montreuil, IDF",,1,2,3,2,10,3,1,similar,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.23529411764705882,1,1,0
227,iPhone 14 Pro Max avec revêtement - 256 Go Bacterie 97%,296,IDENTIFIED,"Le manteau iPhone 14 pro max est vendu256 GoCapacité de la batterie de 97% sans fissure ni rayureLivré avec un câble de chargement , une housse , la facture d’achat et la garantie sont disponible ainsi que l’emballage d’origineExpedition posdible ","Val-de-Ruz, NE",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.34823529411764703,0,0,0
228,iPhone 14 pro max,250,IDENTIFIED,"Mon iphone 14 pro max est en vente avec tous les accessoires, bactérie 96% à  l'état neuf, toujours sous garantie avec carton. ","Zürich, ZH",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.29411764705882354,0,0,0
229,IPhone 14 Pro Max 128gb bacterie 91%,305,IDENTIFIED,"Je vend mon Iphobe 14 pro max 128 gb bacterie 91% comme sur la photo.  sans aucun problème, sans fissure ni rayure.  Le téléphone ne présente aucune trace d'utilisation. Je le vend parcequ'on m'a offert un nouveau téléphone.  Le téléphone vient avec le chargeur le papier d'achat l'emballage d'origine .J'ai effacé mon icloud ainsi que mes photos et vidéos L'expédition est possible ","Bern, BE",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,850,0.3588235294117647,0,0,0
230,iPhone 15 pro max 512gb,500,IDENTIFIED,"iPhone 15 pro max d'origine, la bactérie est a 100% je vend avec toute ces accessoires dans sa boîte d'origine. L'expédition est possible.","Basel, BS",2024.0,0,2,3,3,8,2,1,similar,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
231,iPhone 14,270,POSITIVE,,"Zürich, ZH",,1,3,3,2,10,3,1,duplicated,suspiciously-low,intermediate-or-missing,fraud-confirmed,unfavorable,exploratory_sample,850,0.3176470588235294,1,1,0
232,Iphone 15pro Max ,670,IDENTIFIED,"Je vends mon IPhone 15 Pro Max avec 256 Go de stockage et 100 % de performances de batterie.  Des accessoires sont disponibles et la durée de vie est de deux mois.   La facture est disponible.  L'enlèvement est possible, l'expédition par le même itinéraire est également possible.   Merci pour l'avance","Bellinzona, TI",2023.0,0,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.5583333333333333,0,0,0
233,Iphone 15 pro max,660,IDENTIFIED,"Je vends mon IPhone 15 Pro Max avec 256 Go de stockage et 100 % de performances de batterie.  Des accessoires sont disponibles et la durée de vie est de deux mois.   La facture est disponible.  L'enlèvement est possible, l'expédition par le même itinéraire est également possible.   Merci pour l'avance","Bern, BE",2023.0,0,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.55,0,0,0
234,iPhone 15 Pro Max - Titane noir - 256 Go,625,DETECTED,"Bonjour,je mets en vente mon iPhone 15 Pro Max - Titane noir - 256 Go très peu servie acheté le 24 janvier notifié sur la facture toujours sous garantie vendu avec tout les accessoires d'origine.","Bern, BE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.5208333333333334,0,0,0
235,Apple iPhone 13 Pro max,510,DETECTED,"Vendu Apple iPhone 13 Pro max - 256GB - Sierra Blue débloqué comme neuve garantie et facture d'achat disponible. Le téléphone a été soigneusement utilisé dans de bonne conditions, pas de rayure ni de fissure et l'état de la batterie est 90%. ","Wil, SG",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,750,0.68,0,0,0
236,iPhone 15promax 512 giga 500 CHF,500,DETECTED,"Je vend mon Iphone 15 Pro Max 512 GB d'origine y compris tout ses accessoires et le carton qui est d'origine . Mon téléphone n'a aucun problème , il est tout neuf et la capacité de la batterie est de 100 %. La facture d'achat est également disponible pour la garantie .","Zürich, ZH",,1,2,3,2,7,2,1,similar,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4166666666666667,0,0,0
237,iPhone 15 Pro Max 512 GB NEU!,1010,DETECTED,"Je vends mon nouvel iPhone 15 Pro Max avec 512 Go de stockage, comme déjà mentionné l'appareil est complètement neuf et inutilisé !","Münsingen, BE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.8416666666666667,0,0,0
238,iPhone 15 Pro Max noir 512gb,1100,DETECTED,Bonjour je vend mon iPhone 15 pro Max 512gb neuf encore dans la boîte Jamais ouvert ! ( car on a voulu me l’offrir ciné cadeau mais j’ai déjà le même).,"Genève, GE",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,exploratory_sample,1200,0.9166666666666666,0,0,0
239,iPhone 15 pro max,750,IDENTIFIED,Je vends mon iphone 15 pro max 512 GB l'état de la bactérie est 100% avec garantie de 1ans il mes iPhones 15 pro max sont toujours d'origine ,"Hinwil, ZH",2024.0,0,2,2,3,7,2,1,similar,underpriced,new-profile,marked,unfavorable,exploratory_sample,1200,0.625,0,0,0
240,iPhone 15 pro jamais ouvert,800,DETECTED,"iPhone 15 pro, dans sa boîte d'origine, jamais ouvert, scellé.Couleur noir,256GBN'hésitez pas à me contacter ","Lausanne, VD",,1,1,2,2,5,2,0,unique,underpriced,intermediate-or-missing,borderline,acceptable,exploratory_sample,1200,0.6666666666666666,0,0,0
241,iPhone 15 pro,850,DETECTED,Jamais utiliser encore dans la boîte n’a jamais été ouvert couleur natural titanium 128 giga ,"Genève, GE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.7083333333333334,0,0,0
242,iPhone 14 pro Max 512g,1000,DETECTED,Produit neuf vendu dans la boîte jamais ouvert 512g couleur gold 14 pro max ,"Paris, IDF",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,exploratory_sample,850,1.1764705882352942,0,0,0
243,iPhone 15 Pro Max 256 GB bleue Neuf,1200,NEGATIVE,iPhone 15 Pro Max 256 GB Neuf jamais ouvert Sous blister ,"Genève, GE",2023.0,0,2,1,2,0,3,0,similar,market-consistent,intermediate-or-missing,legitimate,acceptable,exploratory_sample,1200,1.0,1,0,1
244,iPhone 14 pro neuf sous blister,700,DETECTED,Vends iPhone 14 pro jamais ouvert 128GoCouleur noir ,"Genève, GE",,1,2,2,2,6,2,1,similar,underpriced,intermediate-or-missing,marked,unfavorable,exploratory_sample,850,0.8235294117647058,0,0,0
245,IPhone,458,DETECTED,"Vends Apple iPhone 15 Pro Max (256 Go) - Titane Naturel NEUF Jamais ouvert Je l'ai acheté alors que j'en ai reçu un en cadeau.Acheté 1419 euros ( Voir Facture )Marque Apple Système d'exploitation iOS Capacité de stockage de la mémoire256 Go Taille de l'écran6,7 Pouces Nom de modèle iPhone 15 Pro Max Opérateur sans fil Tous les Transporteurs Technologies cellulaire 5G Technologies de connectivité 5GCouleur Titane naturel Technologie réseau sans fil des Wi-Fi","Genève, GE",,1,2,1,2,5,2,0,similar,market-consistent,intermediate-or-missing,borderline,acceptable,exploratory_sample,400,1.145,0,0,0
247,Iphone 15 pro max 256GB,700,POSITIVE,"Je vends un iPhone 15 Pro Max 256 Go Graphite.Aucune rayure ou autre, l'appareil fonctionne parfaitement, le film de protection est toujours présent sur l'écran.La facture est là.Batterie : 100 %Des photos supplémentaires peuvent être envoyées sur demande.Vente privée. Donc pas de retours, ni de garanties ni de garanties.Je préfère l'expédition parce que je suis occupé par mon travail","Lausanne, VD",2024.0,0,2,2,3,10,3,1,similar,underpriced,new-profile,fraud-confirmed,unfavorable,exploratory_sample,1200,0.5833333333333334,1,1,0
248,iPhone 15 Pro Max 256GB,550,DETECTED,"iPhone 15 Pro Max 256GB , L'appareil n'a été utilisé qu'avec un film protecteur sur l'écran et un couvercle de protection. Il n'y a pas de trace d'usure sur le cadre. L'appareil fonctionne parfaitement et ne présente aucun défaut.   L'appareil dispose de 256 Go de capacité de stockage et est disponible sans contrat et sans verrouillage SIM. Il prend en charge la connectivité 5G ainsi que Bluetooth, Wi-Fi, Lightning et NFC. La boussole électronique, le capteur gyroscope, le capteur de proximité, le téléobjectif, le capteur de lumière ambiante, le capteur d'accélération, le baromètre, l'eSIM, la détection d'accident et l'annuaire téléphonique font de l'iPhone 15 Pro Max un compagnon idéal pour toutes les situations.   La capacité de la batterie est encore à 100%. Pas de perte de temps","Delémont, JU",,1,1,3,2,6,2,1,unique,suspiciously-low,intermediate-or-missing,marked,unfavorable,exploratory_sample,1200,0.4583333333333333,0,0,0
249,Iphone 13 pro max 256GB,310,IDENTIFIED,"Je vends un iPhone 13 Pro Max 256 Go Graphite.Aucune rayure ou autre, l'appareil fonctionne parfaitement, le film de protection est toujours présent sur l'écran.La facture est là.Batterie : 100 %Des photos supplémentaires peuvent être envoyées sur demande.Vente privée. Donc pas de retours, ni de garanties ni de garanties.Je préfère l'expédition parce que je suis occupé par mon travail","Luzern, LU",2024.0,0,1,3,3,7,2,1,unique,suspiciously-low,new-profile,marked,unfavorable,exploratory_sample,750,0.41333333333333333,0,0,0
250,Iphone 14 pro max 256GB ,420,IDENTIFIED,"Je vends un iPhone 14 Pro Max 256 Go Graphite.Aucune rayure ou autre, l'appareil fonctionne parfaitement, le film de protection est toujours présent sur l'écran.La facture est là.Batterie : 100 %Des photos supplémentaires peuvent être envoyées sur demande.Vente privée. Donc pas de retours, ni de garanties ni de garanties.Je préfère l'expédition parce que je suis occupé par mon travail","Basel, BS",2024.0,0,3,3,3,9,2,1,duplicated,suspiciously-low,new-profile,high,unfavorable,exploratory_sample,850,0.49411764705882355,0,0,0
